time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2023-10-19 07:24:51.037 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223301525504,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42705920,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:25:51.052 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223302938624,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42705920,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:26:51.068 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223302971392,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42705920,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:27:51.095 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223302971392,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42705920,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:28:51.103 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223302991872,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42705920,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:29:51.110 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223301947392,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42705920, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:30:51.126 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223301234688,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42705920, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:31:51.143 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223301222400,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,43754496, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:32:51.158 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223301218304,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,43754496, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:33:51.175 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223301169152,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,43754496, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:34:51.186 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223301140480,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,44803072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:35:51.198 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223300993024,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,44803072,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:36:51.208 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223300915200,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,44803072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:37:51.225 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223300915200,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,44803072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:38:51.238 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223300915200,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,44803072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:39:51.246 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223300915200,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,45851648,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:40:51.255 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223300370432,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,45851648,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:41:51.270 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223300288512,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,45851648, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:42:51.280 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223300288512,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,45851648,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:43:51.290 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223300288512,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,45851648, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:44:51.317 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223300292608,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,46900224, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:45:51.332 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223300227072,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,46900224,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:46:51.345 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223297122304,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,47948800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:47:51.353 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223296053248,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,47948800,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:48:51.371 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223296053248,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,47948800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:49:51.386 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223294898176,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,47948800,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:50:51.398 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223294828544,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,47948800,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:51:51.406 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223294816256,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,47948800,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:52:51.423 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223294816256,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,47948800,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:53:51.435 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223294816256,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,47948800,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:54:51.443 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223294083072,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,48997376,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:55:51.468 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223293980672,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,50045952,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:56:51.484 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223293923328,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,50045952,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:57:51.497 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223293923328,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,50045952, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:58:51.520 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223293919232,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,50045952, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 07:59:51.542 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223293919232,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,50045952,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 08:00:51.556 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223299125248,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,50045952,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 08:01:51.566 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223300300800,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,51094528,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 08:02:51.583 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223300501504,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,51094528, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 08:03:51.600 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223300481024,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,51094528,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 08:04:51.617 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223300444160,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,51094528,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 08:05:51.637 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223299866624,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697688150358, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,51094528,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
